Chain ID Counter,Post in Chain Counter,chainid,id,locality,District,City,Country,Continent,longname,postdate,postings,subject,usertext
1,53,13263599,106270736,New Forest National...,Hampshire,,United Kingdom of Great Britain and Northern Ireland,Europe,SolentTraveller,4 years ago,"13,602",62. Re: Coronavirus (Covid-19) Information in Hong Kong,""" Well, I am a resident of the Kowloon district"" According to the post you made in this thread you're a visitor from the UK who spent 15 days on vacation in HK last October; https://www.tripadvisor.com/ShowTopic-g294217-i1496-k399684-o620-Hong_Kong_s_best_areas_for_dining-Hong_Kong.html#106270271"
1,54,13263599,106290063,"Hong Kong, China",,Hong Kong,China,Asia,Brad,4 years ago,"32,882",63. Re: Coronavirus (Covid-19) Information in Hong Kong,The non-resident travel ban and border shutdown that had been due to expire on Tuesday will be extended indefinitely (see link) https://news.rthk.hk/rthk/en/component/k2/1519213-20200406.htm https://www.scmp.com/news/hong-kong/health-environment/article/3078633/coronavirus-five-hong-kong-residents-flown-back
1,55,13263599,106305012,"Chicago, Illinois",Cook County,Chicago,United States of America,North America,Europelover2014,4 years ago,"3,467",64. Re: Coronavirus (Covid-19) Information in Hong Kong,This from the US Consulate General Hong Kong and Macau: https://hk.usconsulate.gov/sm-2020040801/ I don't mean to suggest that the regular HK posters haven't supplied this info as it became available. Thank you for all your time and attention. I just thought this was a concise summary and another data point. I'm certain most US expats are already on top of the situation.
1,56,13263599,106369577,"Hong Kong, China",,Hong Kong,China,Asia,Brad,4 years ago,"32,882",65. Re: Coronavirus (Covid-19) Information in Hong Kong,"For those interested in something to read related to Covid-19 and Hong Kong, this is a pretty good account published yesterday in the New England Journal of Medicine documenting the successes Hong Kong has experienced against Covid-19. This particular journal is noted for having a high impact factor (rating) and is considered a trusted and influential source within medical field. https://www.nejm.org/doi/full/10.1056/NEJMc2009790?query=featured_home"
1,57,13263599,106371812,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,4 years ago,"13,665",67. Re: Coronavirus (Covid-19) Information in Hong Kong,Those things we will know in a few years from now... who had the best approach.
1,58,13263599,106372648,"Hong Kong, China",,Hong Kong,China,Asia,Brad,4 years ago,"32,882",68. Re: Coronavirus (Covid-19) Information in Hong Kong,"Will be challenging to measure actual and economic costs even in the future. Take a city similar to HK in NYC. Sure, they can measure the cost in lost lives but the bombardment on their health care system - how does one put a cost figure there. And what is the cost to their local economy, I wouldn't even want to speculate what type of estimates they will come up with."
1,59,13263599,106373126,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,4 years ago,"13,665",69. Re: Coronavirus (Covid-19) Information in Hong Kong,"Recently in the news a complaint that many deaths in the UK were not appropriately credited to the coronavirus, especially for people dying in a care home. Only by looking back we can get an estimate; an unusually high peak of deaths (normally in winter the number of deaths is far higher than in summer) which can be accredited to this virus, plus probably a good number of others, people who would have died that winter anyway but it just happened to be the coronavirus that was the last straw. Then the problem that measurements of the numbers of people that are infected are often way too low - today it was reported that based on recently donated blood some 3% of the Dutch now have been infected with the virus (and of course recovered, as otherwise they wouldn't be allowed to donate), that'd mean half a million infections, while there are just over 28,000 confirmed infections in the country. That suggests just 5% of the infections makes it into the statistics. There is no extensive testing for the disease, only severe cases are formally tested. Then there rae the many people that may die or lose part of their remaining life due to cancelled/delayed medical procedures, including cancer treatment. Plus the years lost due to the stress caused by having your business collapse and ending up riddled in debt, maybe losing your home in the process, etc. The economic cost will be very hard to estimate. Many businesses collapse, quite a few of whom no doubt were the weaker ones, creating openings for new businesses to pop up (a recession is not necessarily a bad thing). People out of jobs, but likely the economy can revive quickly when it's all over and jobs will return, especially the tourism related ones as people are most likely just postponing travel plans rather than cancelling forever. Too bad the HK government doesn't seem to care much about the unemployed. Even the US is doing a lot better on that front at the moment."
1,60,13263599,106409108,"Hong Kong, China",,Hong Kong,China,Asia,Brad,4 years ago,"32,882",70. Re: Coronavirus (Covid-19) Information in Hong Kong,For the first time in 6 weeks we had zero new Covid-19 infection cases today (see news reports) https://www.scmp.com/news/hong-kong/health-environment/article/3080688/coronavirus-hong-kong-reports-no-new-cases-first https://news.rthk.hk/rthk/en/component/k2/1521621-20200420.htm https://hongkongfp.com/2020/04/20/no-new-coronavirus-cases-in-hong-kong-for-the-first-time-in-6-weeks/
1,61,13263599,106412393,"Hong Kong, China",,Hong Kong,China,Asia,Brad,4 years ago,"32,882",72. Re: Coronavirus (Covid-19) Information in Hong Kong,"HGY, It is a nice milestone for the city and a good sign that things are moving in the right direction. I hope your partner arrives safe and virus-free. I've had a couple of friends make it back earlier this month, they have both recently finished quarantine and are free to join the community."
1,62,13263599,106412833,New Forest National...,Hampshire,,United Kingdom of Great Britain and Northern Ireland,Europe,SolentTraveller,4 years ago,"13,602",73. Re: Coronavirus (Covid-19) Information in Hong Kong,">>>But that's probably at least in part due to there being no flights from the UK arriving today<<< Virgin Atlantic VS206 arrived today and I was originally meant to be on it but couldn't travel for obvious reasons. I'd anticipated it being cancelled but instead it was retimed to depart Heathrow 7 hours earlier than its original scheduled departure time. The ticket is left open to rebook before the end of the year for travel until the end of April 2021 (that's provided of course Virgin Atlantic are still in business). I believe the few scheduled flights still operating between LHR and HK are continuing mainly as cargo flights to bring goods, particularly medical supplies, back to the UK. I'm also extremely pessimistic about the chances of getting back to HK in Nov/Dev as planned so this is likely to be the first year since 1994 when I won't have visited and I'm already missing my beloved Cheung Chau!"
1,63,13263599,106415257,"Hong Kong, China",,Hong Kong,China,Asia,Brad,4 years ago,"32,882",75. Re: Coronavirus (Covid-19) Information in Hong Kong,"Fingers crossed for your late 2019 trip to HK, SolentTraveller! Really hope this works out for you."
1,64,13263599,106418835,New Forest National...,Hampshire,,United Kingdom of Great Britain and Northern Ireland,Europe,SolentTraveller,4 years ago,"13,602",76. Re: Coronavirus (Covid-19) Information in Hong Kong,"Thanks for your comments HK Ga Yau and BradJill. It won't be an option for me but I did once spend a month in the Warwick many years ago and it wouldn't be a bad place to have to do quarantine with its balcony rooms overlooking the beach and the rooms are also quite spacious by HK standards. I still have family in Sai Kung and friends in Tung Chung but on Cheung Chau I have a friend who operates one of the largest accommodation providers on the island and usually have access to an apartment there. My brother must be one of the oldest teachers left in HK and I think is struggling with the online teaching via Google Meet but can't afford to retire. Meanwhile my sister in law's been trapped in the Philippines since early January. However, life under the so-called lockdown here isn't too bad, I can walk right into the New Forest within 5 mins of leaving home. Brad, I hope you and Jill are able to continue your intrepid world exploits before too long."
1,65,13263599,106462121,New Forest National...,Hampshire,,United Kingdom of Great Britain and Northern Ireland,Europe,SolentTraveller,4 years ago,"13,602",78. Re: Coronavirus (Covid-19) Information in Hong Kong,"HKIA's new Full-Body Disinfection Channel, currently being trialled by staff involved with quarantining of arriving passengers (residents only at present); https://www.thestandard.com.hk/breaking-news/fc/4/146316/Full-body-disinfection-channel-introduced-at-HK-airport"
